BookID,Book Name,Author,Publishing Year,Genre,Book Average Rating,Book Rating Count,Publisher 
989,The Once and Future King,T.H. White,1958,Fantasy,4.08,76911,Macmillan
990,"Shatter Me (Shatter Me, #1)",Tahereh Mafi,2011,Fantasy,4.01,176433,"Amazon Digital Services,  Inc."
991,"Unravel Me (Shatter Me, #2)",Tahereh Mafi,2013,Young Adult,4.28,109183,"Amazon Digital Services,  Inc."
992,Easy,Tammara Webber,2012,Romance,4.11,133937,"Amazon Digital Services,  Inc."
993,Alanna: The First Adventure,Tamora Pierce,1983,Young Adult,4.27,85699,Penguin Group (USA) LLC
994,The Likeness,Tana French,2008,Mystery,4.05,72480,Penguin Group (USA) LLC
995,Between the World and Me,Ta-Nehisi Coates,2015,Biography/Autobiography/Memoir,4.4,74218,"Amazon Digital Services,  Inc."
996,The Tiger's Wife,Tea Obreht,2011,Literary Fiction,3.37,66104,"Amazon Digital Services,  Inc."
997,The Glass Menagerie,Tennessee Williams,1945,Literary Fiction,3.67,90032,"Amazon Digital Services,  Inc."
998,Stone of Tears,Terry Goodkind,1995,Fantasy,4.1,83235,Penguin Group (USA) LLC
999,Blood of the Fold,Terry Goodkind,1996,Fantasy,3.98,60624,"Amazon Digital Services,  Inc."
1000,I Am Pilgrim,Terry Hayes,2013,Thriller,4.23,49740,"Amazon Digital Services,  Inc."
1001,The Light Fantastic,Terry Pratchett,1986,Fantasy,3.94,75196,"Amazon Digital Services,  Inc."
1002,Mort,Terry Pratchett,1987,Fantasy,4.22,128450,"Amazon Digital Services,  Inc."
1003,Equal Rites,Terry Pratchett,1987,Fantasy,4,88673,"Amazon Digital Services,  Inc."
1004,Guards! Guards!,Terry Pratchett,1989,Fantasy,4.32,108652,"Amazon Digital Services,  Inc."
1005,Small Gods,Terry Pratchett,1992,Fantasy,4.27,72588,HarperCollins Publishers
1006,Night Watch,Terry Pratchett,2002,Fantasy,4.47,71271,"Amazon Digital Services,  Inc."
1007,Going Postal,Terry Pratchett,2004,Fantasy,4.36,75186,Penguin Group (USA) LLC
1008,The Surgeon,Tess Gerritsen,2001,Thriller,4.1,89468,Random House LLC
1009,Far from the Madding Crowd,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",1874,Classics,3.92,87427,HarperCollins Publishers
1010,Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,"Thomas Hardy, Tim Dolin, Margaret R. Higonnet",1891,Literary Fiction,3.77,171599,Hachette Book Group
1011,Schindler's Ark,Thomas Keneally,1982,Historical Fiction,4.34,108338,"Amazon Digital Services,  Inc."
1012,The World Is Flat: A Brief History of the Twenty-first Century,Thomas L. Friedman,2005,Essays/Journalism,3.66,78271,Hachette Book Group
1013,"The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich",Timothy Ferriss,2007,Self-Help and Instruction,3.84,66129,"Amazon Digital Services,  Inc."
1014,Bleach,Tite Kubo,2002,Fantasy,4.21,120004,Penguin Group (USA) LLC
1015,Patriot Games,Tom Clancy,1987,Thriller,4.11,141674,"Amazon Digital Services,  Inc."
1016,Clear and Present Danger,Tom Clancy,1989,Thriller,4.08,105317,Hachette Book Group
1017,Still Life with Woodpecker,Tom Robbins,1980,Literary Fiction,4.04,56802,"Amazon Digital Services,  Inc."
1018,Jitterbug Perfume,Tom Robbins,1984,Fantasy,4.24,48277,"Amazon Digital Services,  Inc."
1019,Rosencrantz and Guildenstern are Dead,"Tom Stoppard, Henry Popkin",1966,Drama,4.06,67077,Random House LLC
1020,The Electric Kool-Aid Acid Test,Tom Wolfe,1968,Essays/Journalism,3.92,54848,"Amazon Digital Services,  Inc."
1021,The Bluest Eye,Toni Morrison,1970,Literary Fiction,3.99,109944,"Amazon Digital Services,  Inc."
1022,Emotional Intelligence 2.0,"Travis Bradberry, Jean Greaves, Patrick Lencioni",2003,Self-Help and Instruction,3.81,53384,"Amazon Digital Services,  Inc."
1023,The Mysterious Benedict Society,"Trenton Lee Stewart, Carson Ellis",2007,Chidren's Literature,4.14,87335,"Amazon Digital Services,  Inc."
1024,Breakfast at Tiffany's,Truman Capote,1958,Literary Fiction,3.89,129778,"Amazon Digital Services,  Inc."
1025,"Death Note, Volume 1","Tsugumi Ohba, Takeshi Obata",2004,Fantasy,4.42,139501,"Amazon Digital Services,  Inc."
1026,Beowulf,"Unknown, Seamus Heaney",1975,Classics,3.42,155903,HarperCollins Publishers
1027,The Jungle,"Upton Sinclair, Earl Lee, Kathleen DeGrave",1906,Literary Fiction,3.72,97468,Random House LLC
1028,Stones from the River,Ursula Hegi,1994,Historical Fiction,4.07,80056,"Amazon Digital Services,  Inc."
1029,A Wizard of Earthsea,Ursula K. Le Guin,1968,Fantasy,3.99,155042,"Amazon Digital Services,  Inc."
1030,The Left Hand of Darkness,Ursula K. Le Guin,1969,Science Fiction,4.05,61888,Random House LLC
1031,The Farthest Shore,Ursula K. Le Guin,1972,Fantasy,4.11,65626,"Amazon Digital Services,  Inc."
1032,Flowers in the Attic,V.C. Andrews,1979,Horror,3.79,109063,"Amazon Digital Services,  Inc."
1033,The Language of Flowers,Vanessa Diffenbaugh,2011,Literary Fiction,4.07,140076,"Amazon Digital Services,  Inc."
1034,Under the Never Sky,Veronica Rossi,2011,Science Fiction,4.01,74029,"Amazon Digital Services,  Inc."
1035,Free Four: Tobias Tells the Divergent Story,Veronica Roth,2012,Young Adult,4.18,81621,Hachette Book Group
1036,Four: A Divergent Collection,Veronica Roth,2014,Young Adult,4.1,97058,"Amazon Digital Services,  Inc."
1037,Notre-Dame de Paris,"Victor Hugo, Walter J. Cobb",1831,Classics,3.97,119851,"Amazon Digital Services,  Inc."
1038,Red Queen,Victoria Aveyard,2015,Fantasy,4.08,83354,"Amazon Digital Services,  Inc."
1039,Helter Skelter: The True Story of The Manson Murders,"Vincent Bugliosi, Curt Gentry",1974,Crime,4,92158,"Amazon Digital Services,  Inc."
1040,The Aeneid,"Virgil, Robert Fitzgerald",1990,Classics,3.81,75051,"Amazon Digital Services,  Inc."
1041,To The Lighthouse ,Virginia Woolf,1927,Classics,3.76,83066,Macmillan
1042,Mrs Dalloway,"Virginia Woolf, Maureen Howard",1925,Literary Fiction,3.78,136327,"Amazon Digital Services,  Inc."
1043,Candide,Voltaire,1759,Classics,3.76,151471,"Amazon Digital Services,  Inc."
1044,A Dog's Purpose ,W. Bruce Cameron,2010,Adventure,4.35,65091,"Amazon Digital Services,  Inc."
1045,Benjamin Franklin: An American Life,Walter Isaacson,2003,Biography/Autobiography/Memoir,3.96,70335,Macmillan
1046,Einstein. His Life and Universe,Walter Isaacson,2007,Biography/Autobiography/Memoir,4.08,71156,"Amazon Digital Services,  Inc."
1047,A Canticle for Leibowitz,Walter M. Miller Jr.,1959,Science Fiction,3.97,66721,"Amazon Digital Services,  Inc."
1048,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",1930,Chidren's Literature,4.15,82102,"Amazon Digital Services,  Inc."
1049,Flipped,Wendelin Van Draanen,2001,Young Adult,3.94,79264,"Amazon Digital Services,  Inc."
1050,The Woman in White,"Wilkie Collins, Matthew Sweet",1859,Mystery,3.98,93134,"Amazon Digital Services,  Inc."
1051,My Antonia,Willa Cather,1918,Literary Fiction,3.76,81102,"Amazon Digital Services,  Inc."
1052,The Sound and the Fury,William Faulkner,1929,Literary Fiction,3.86,124665,Hachette Book Group
1053,As I Lay Dying,William Faulkner,1930,Literary Fiction,3.72,103547,HarperCollins Publishers
1054,The Rise and Fall of the Third Reich: A History of Nazi Germany,William L. Shirer,1960,Historical Fiction,4.15,64391,HarperCollins Publishers
1055,Vanity Fair: A Novel Without a Hero,"William Makepeace Thackeray, John Carey",1847,Classics,3.76,91323,"Amazon Digital Services,  Inc."
1056,The Exorcist,William Peter Blatty,1971,Horror,4.14,124467,"Amazon Digital Services,  Inc."
1057,The Naked Lunch,"William S. Burroughs, James Grauerholz, Barry  Miles",1959,Literary Fiction,3.46,55473,"Amazon Digital Services,  Inc."
1058,The Taming of the Shrew,William Shakespeare,1593,Classics,3.81,126318,Hachette Book Group
1059,"Twelfth Night; or, What You Will",William Shakespeare,1601,Classics,3.97,119607,Penguin Group (USA) LLC
1060,The Tragedie of King Lear,William Shakespeare,1603,Classics,3.89,135448,"Amazon Digital Services,  Inc."
1061,The Tempest,William Shakespeare,1623,Classics,3.8,125178,"Amazon Digital Services,  Inc."
1062,The Merchant of Venice,"William Shakespeare, Robert          Jackson, Barbara A. Mowat, Paul Werstine",1596,Classics,3.78,115621,"Amazon Digital Services,  Inc."
1063,The Tragedy of Julius Caesar,"William Shakespeare, Roma Gill",1599,Classics,3.65,119933,"Amazon Digital Services,  Inc."
1064,Sophie's Choice,William Styron,1979,Historical Fiction,4.18,66923,"Amazon Digital Services,  Inc."
1065,"Black Butler, Volume 1","Yana Toboso, Tomo Kimura",2007,Fantasy,4.37,74378,Penguin Group (USA) LLC
1066,White Teeth,Zadie Smith,1999,Literary Fiction,3.75,82474,"Amazon Digital Services,  Inc."
